                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    107,                 0.6141,                0.80399,                 1.0825,                0.94057,                0.77487,                0.11111,                0.11216,                0.06026,                0.77487,                0.11111,                 0.1211,                0.04015,                 1.5695,                 4.2836,                  3.471,                 2.1531,              0.0006502,              0.0006502,              0.0006502
                    108,                0.93538,                 1.0193,                 1.4552,                 1.1438,                0.77475,                0.11111,                0.12174,                0.06753,                0.77475,                0.11111,                0.13119,                0.04239,                 1.3896,                 4.5923,                 3.4715,                 1.9392,              0.0006469,              0.0006469,              0.0006469
                    109,                 1.3263,                 1.0945,                 3.1934,                 1.6075,                0.77475,                0.11111,                0.12174,                0.06753,                0.77475,                0.11111,                0.13119,                0.04239,                 1.3896,                 4.5923,                 3.4715,                 1.9392,              0.0006436,              0.0006436,              0.0006436
                    110,                0.68847,                 1.4295,                 1.3787,                 1.0656,                 0.7756,                0.11111,                 0.1073,                0.06089,                0.74451,                0.05556,                0.05673,                0.02029,                 1.2908,                 5.6959,                 3.4478,                 1.9751,              0.0006403,              0.0006403,              0.0006403
                    111,                0.73905,                 1.1201,                 1.1788,                 1.0172,                 0.7756,                0.11111,                 0.1073,                0.06089,                0.74451,                0.05556,                0.05673,                0.02029,                 1.2908,                 5.6959,                 3.4478,                 1.9751,               0.000637,               0.000637,               0.000637
                    112,                0.81451,                 1.4103,                 1.0355,                 1.0675,                0.77492,                0.11111,                0.13163,                0.06683,                0.78261,                0.05556,                0.07161,                 0.0309,                 1.2562,                 6.5395,                 3.4341,                 1.9617,              0.0006337,              0.0006337,              0.0006337
                    113,                0.83909,                 1.6101,                 1.2909,                 1.0486,                0.77492,                0.11111,                0.13163,                0.06683,                0.78261,                0.05556,                0.07161,                 0.0309,                 1.2562,                 6.5395,                 3.4341,                 1.9617,              0.0006304,              0.0006304,              0.0006304
                    114,                0.71993,                0.59366,                 1.3813,                 1.0597,                0.43095,                0.11111,                0.16226,                0.07353,                0.43095,                0.11111,                0.12006,                0.05981,                 1.2296,                 6.6957,                 3.3482,                 1.8981,              0.0006271,              0.0006271,              0.0006271
                    115,                0.71944,                  1.041,                 1.1052,                 1.0181,                0.43095,                0.11111,                0.16226,                0.07353,                0.43095,                0.11111,                0.12006,                0.05981,                 1.2296,                 6.6957,                 3.3482,                 1.8981,              0.0006238,              0.0006238,              0.0006238
                    116,                0.62472,                0.93325,                 1.0397,                0.96735,                0.44122,                0.11111,                 0.1218,                0.06481,                0.44122,                0.11111,                0.09066,                0.04506,                 1.3089,                 5.9196,                 3.5838,                 2.0364,              0.0006205,              0.0006205,              0.0006205
                    117,                 1.2312,                 1.5989,                 2.1761,                  1.595,                0.44122,                0.11111,                 0.1218,                0.06481,                0.44122,                0.11111,                0.09066,                0.04506,                 1.3089,                 5.9196,                 3.5838,                 2.0364,              0.0006172,              0.0006172,              0.0006172
                    118,                  1.043,                 1.3594,                 1.3037,                 1.2291,                 0.4932,                0.11111,                0.16107,                0.10563,                 0.4932,                0.11111,                0.16522,                0.08581,                 1.3375,                 5.4609,                 3.5378,                 2.1752,              0.0006139,              0.0006139,              0.0006139
                    119,                0.64573,                0.69322,                0.96687,                0.89685,                 0.4932,                0.11111,                0.16107,                0.10563,                 0.4932,                0.11111,                0.16522,                0.08581,                 1.3375,                 5.4609,                 3.5378,                 2.1752,              0.0006106,              0.0006106,              0.0006106
                    120,                0.75902,                0.92484,                 1.1437,                 1.0914,                 0.6214,                0.16667,                0.15187,                0.09998,                 0.6214,                0.16667,                0.16675,                0.08433,                 1.2757,                 5.5194,                 3.5388,                 2.1183,              0.0006073,              0.0006073,              0.0006073
                    121,                   0.54,                0.61786,                  2.417,                 1.0219,                 0.6214,                0.16667,                0.15187,                0.09998,                 0.6214,                0.16667,                0.16675,                0.08433,                 1.2757,                 5.5194,                 3.5388,                 2.1183,               0.000604,               0.000604,               0.000604
                    122,                0.57157,                0.85078,                0.89281,                0.98387,                0.62121,                0.16667,                0.15211,                0.11118,                0.62121,                0.16667,                 0.1733,                0.09376,                  1.401,                  5.836,                 3.4716,                 2.2083,              0.0006007,              0.0006007,              0.0006007
                    123,                0.59158,                 1.2263,                 1.1192,                0.95242,                0.62121,                0.16667,                0.15211,                0.11118,                0.62121,                0.16667,                 0.1733,                0.09376,                  1.401,                  5.836,                 3.4716,                 2.2083,              0.0005974,              0.0005974,              0.0005974
                    124,                0.69755,                0.92169,                 1.0728,                0.97339,                0.62335,                0.16006,                0.16539,                0.10762,                0.62335,                0.16006,                0.15847,                0.09507,                 1.3768,                 5.4412,                 3.5255,                 2.2405,              0.0005941,              0.0005941,              0.0005941
                    125,                 0.7106,                 1.3443,                 1.2518,                0.98708,                0.62335,                0.16006,                0.16539,                0.10762,                0.62335,                0.16006,                0.15847,                0.09507,                 1.3768,                 5.4412,                 3.5255,                 2.2405,              0.0005908,              0.0005908,              0.0005908
                    126,                0.62598,                0.83501,                0.89844,                 1.0404,                0.45235,                0.16667,                0.17111,                0.12926,                0.45235,                0.16667,                0.18496,                0.11225,                 1.3274,                 5.5256,                 3.6383,                 2.1501,              0.0005875,              0.0005875,              0.0005875
                    127,                 1.9573,                 2.3833,                 2.5777,                 2.2635,                0.45235,                0.16667,                0.17111,                0.12926,                0.45235,                0.16667,                0.18496,                0.11225,                 1.3274,                 5.5256,                 3.6383,                 2.1501,              0.0005842,              0.0005842,              0.0005842
                    128,                0.76833,                0.71478,                 1.3126,                0.94798,                0.62388,                0.16667,                0.14487,                0.09798,                0.62388,                0.16667,                0.15351,                0.10188,                 1.3263,                 5.8413,                 3.6557,                 2.1355,              0.0005809,              0.0005809,              0.0005809
                    129,                0.62845,                0.99637,                0.93463,                0.95091,                0.62388,                0.16667,                0.14487,                0.09798,                0.62388,                0.16667,                0.15351,                0.10188,                 1.3263,                 5.8413,                 3.6557,                 2.1355,              0.0005776,              0.0005776,              0.0005776
                    130,                0.56548,                0.73248,                0.91633,                0.96147,                0.59745,                0.16667,                0.18606,                0.11376,                0.59745,                0.16667,                0.14258,                0.09324,                 1.1686,                  5.969,                 3.1526,                 1.8835,              0.0005743,              0.0005743,              0.0005743
                    131,                0.83208,                 1.3376,                 1.0018,                 1.0459,                0.59745,                0.16667,                0.18606,                0.11376,                0.59745,                0.16667,                0.14258,                0.09324,                 1.1686,                  5.969,                 3.1526,                 1.8835,               0.000571,               0.000571,               0.000571
                    132,                0.68893,                 1.2389,                0.96452,                0.97069,                0.27989,                0.33333,                0.37153,                0.26613,                0.27989,                0.33333,                0.26636,                0.16686,                 1.1231,                 5.9095,                 2.9877,                 1.6644,              0.0005677,              0.0005677,              0.0005677
                    133,                0.68127,                 1.0824,                 1.2094,                 1.0597,                0.27989,                0.33333,                0.37153,                0.26613,                0.27989,                0.33333,                0.26636,                0.16686,                 1.1231,                 5.9095,                 2.9877,                 1.6644,              0.0005644,              0.0005644,              0.0005644
                    134,                 1.0644,                 1.6654,                    1.7,                 1.5507,                0.72402,                0.16667,                0.12514,                0.09398,                0.72402,                0.16667,                0.11243,                0.07247,                 1.1261,                 5.9164,                 3.0853,                 1.4993,              0.0005611,              0.0005611,              0.0005611
                    135,                0.65426,                0.95332,                 1.1871,                0.98072,                0.72402,                0.16667,                0.12514,                0.09398,                0.72402,                0.16667,                0.11243,                0.07247,                 1.1261,                 5.9164,                 3.0853,                 1.4993,              0.0005578,              0.0005578,              0.0005578
                    136,                0.57872,                 1.1087,                0.97561,                0.99527,                0.73152,                0.16667,                0.15059,                0.09913,                0.73152,                0.16667,                0.12535,                0.08345,                 1.2071,                 5.6643,                  3.233,                 1.5041,              0.0005545,              0.0005545,              0.0005545
                    137,                0.61269,                  0.859,                 1.1191,                0.88624,                0.73152,                0.16667,                0.15059,                0.09913,                0.73152,                0.16667,                0.12535,                0.08345,                 1.2071,                 5.6643,                  3.233,                 1.5041,              0.0005512,              0.0005512,              0.0005512
                    138,                0.57558,                0.75897,                0.89046,                 0.9299,                0.79026,                0.11111,                0.18145,                0.08944,                0.79026,                0.11111,                 0.1551,                0.07618,                 1.2697,                 5.5102,                 3.4957,                 1.5395,              0.0005479,              0.0005479,              0.0005479
                    139,                0.74597,                 1.2114,                 1.9366,                 1.0504,                0.79026,                0.11111,                0.18145,                0.08944,                0.79026,                0.11111,                 0.1551,                0.07618,                 1.2697,                 5.5102,                 3.4957,                 1.5395,              0.0005446,              0.0005446,              0.0005446
                    140,                0.64056,                 1.0781,                 1.1208,                0.96446,                0.56046,                0.11111,                0.09394,                0.05786,                0.56046,                0.11111,                0.06756,                0.04771,                 1.1995,                 4.7793,                 4.5546,                 1.5568,              0.0005413,              0.0005413,              0.0005413
                    141,                0.63292,                 1.4311,                 1.0653,                  1.019,                0.56046,                0.11111,                0.09394,                0.05786,                0.56046,                0.11111,                0.06756,                0.04771,                 1.1995,                 4.7793,                 4.5546,                 1.5568,               0.000538,               0.000538,               0.000538
                    142,                0.59867,                0.79953,                 1.2068,                 1.0155,                0.58626,                0.11111,                0.14212,                0.10006,                0.61708,                0.16667,                0.15448,                0.09203,                 1.2233,                 4.7078,                  5.185,                 1.6187,              0.0005347,              0.0005347,              0.0005347
                    143,                0.80277,                 1.0261,                 1.0866,                 1.0856,                0.58626,                0.11111,                0.14212,                0.10006,                0.61708,                0.16667,                0.15448,                0.09203,                 1.2233,                 4.7078,                  5.185,                 1.6187,              0.0005314,              0.0005314,              0.0005314
                    144,                0.48308,                0.57681,                0.82307,                0.96087,                0.57918,                0.11111,                0.11583,                0.08657,                0.62127,                0.16667,                 0.1507,                 0.0808,                 1.3302,                 4.7144,                 4.6897,                 1.6828,              0.0005281,              0.0005281,              0.0005281
                    145,                0.54828,                0.69591,                 1.0999,                0.95402,                0.57918,                0.11111,                0.11583,                0.08657,                0.62127,                0.16667,                 0.1507,                 0.0808,                 1.3302,                 4.7144,                 4.6897,                 1.6828,              0.0005248,              0.0005248,              0.0005248
                    146,                0.86196,                 1.5028,                 1.3966,                 1.0951,                 0.6233,                0.16667,                0.15095,                0.09155,                 0.6233,                0.16667,                0.14943,                0.08115,                 1.3577,                 5.2053,                 3.9461,                 1.6711,              0.0005215,              0.0005215,              0.0005215
                    147,                0.55905,                0.89112,                 1.0935,                 0.9322,                 0.6233,                0.16667,                0.15095,                0.09155,                 0.6233,                0.16667,                0.14943,                0.08115,                 1.3577,                 5.2053,                 3.9461,                 1.6711,              0.0005182,              0.0005182,              0.0005182
                    148,                0.41023,                0.45876,                 1.0817,                0.98037,                0.62476,                 0.1657,                0.15363,                0.08888,                0.62476,                 0.1657,                0.15217,                0.06874,                 1.4103,                  5.426,                 3.6774,                 1.6807,              0.0005149,              0.0005149,              0.0005149
                    149,                0.76012,                  1.348,                 1.0662,                 1.0982,                0.62476,                 0.1657,                0.15363,                0.08888,                0.62476,                 0.1657,                0.15217,                0.06874,                 1.4103,                  5.426,                 3.6774,                 1.6807,              0.0005116,              0.0005116,              0.0005116
                    150,                0.67968,                 1.4477,                 1.0765,                 1.1229,                0.62354,                0.16085,                0.20776,                0.10764,                0.62354,                0.16085,                0.15505,                0.04096,                 1.3861,                 5.9111,                 3.4027,                 1.7251,              0.0005083,              0.0005083,              0.0005083
                    151,                0.49786,                0.56893,                 1.5078,                0.88198,                0.62354,                0.16085,                0.20776,                0.10764,                0.62354,                0.16085,                0.15505,                0.04096,                 1.3861,                 5.9111,                 3.4027,                 1.7251,               0.000505,               0.000505,               0.000505
                    152,                0.79551,                 1.1008,                 0.9631,                 1.0333,                0.60972,                0.10834,                0.30277,                0.10102,                0.60972,                0.10834,                 0.1173,                 0.0345,                 1.3263,                 6.7184,                 3.5695,                 1.7204,              0.0005017,              0.0005017,              0.0005017
                    153,                0.64299,                0.99707,                 0.9764,                0.92076,                0.60972,                0.10834,                0.30277,                0.10102,                0.60972,                0.10834,                 0.1173,                 0.0345,                 1.3263,                 6.7184,                 3.5695,                 1.7204,              0.0004984,              0.0004984,              0.0004984
                    154,                0.79766,                 1.1412,                 1.0854,                  1.019,                0.61034,                0.10957,                0.20789,                 0.1014,                0.23636,                0.33333,                0.12775,                0.03896,                  1.318,                 7.0172,                 4.0807,                 1.7928,              0.0004951,              0.0004951,              0.0004951
                    155,                0.64194,                0.84407,                0.84569,                0.94045,                0.61034,                0.10957,                0.20789,                 0.1014,                0.23636,                0.33333,                0.12775,                0.03896,                  1.318,                 7.0172,                 4.0807,                 1.7928,              0.0004918,              0.0004918,              0.0004918
                    156,                0.79348,                0.79698,                  1.006,                 1.1013,                0.58548,                0.33333,                0.21482,                0.11462,                0.59068,                0.27778,                0.10287,                0.03816,                 1.3916,                 7.1356,                 4.1639,                 1.9518,              0.0004885,              0.0004885,              0.0004885
                    157,                0.39301,                0.52198,                 1.9612,                 1.0272,                0.58548,                0.33333,                0.21482,                0.11462,                0.59068,                0.27778,                0.10287,                0.03816,                 1.3916,                 7.1356,                 4.1639,                 1.9518,              0.0004852,              0.0004852,              0.0004852
                    158,                0.58489,                 1.2728,                0.96949,                0.93967,                0.58345,                    0.5,                0.31724,                0.14661,                0.58871,                0.44444,                0.08582,                0.03684,                  1.364,                 6.8037,                 4.3131,                 2.0443,              0.0004819,              0.0004819,              0.0004819
                    159,                0.42264,                0.60982,                0.87684,                0.92148,                0.58345,                    0.5,                0.31724,                0.14661,                0.58871,                0.44444,                0.08582,                0.03684,                  1.364,                 6.8037,                 4.3131,                 2.0443,              0.0004786,              0.0004786,              0.0004786
                    160,                0.67885,                 1.0727,                0.95851,                 1.0285,                0.59893,                0.43658,                0.38895,                0.20073,                0.62723,                0.44444,                0.13271,                0.05736,                 1.3378,                 6.4798,                 4.1643,                 2.0214,              0.0004753,              0.0004753,              0.0004753
                    161,                0.62203,                0.85306,                0.83315,                0.91254,                0.59893,                0.43658,                0.38895,                0.20073,                0.62723,                0.44444,                0.13271,                0.05736,                 1.3378,                 6.4798,                 4.1643,                 2.0214,               0.000472,               0.000472,               0.000472
                    162,                0.65785,                0.95378,                 1.0002,                 1.0321,                0.32764,                0.52778,                0.45024,                0.26829,                0.66831,                0.43922,                0.22387,                0.11731,                 1.3143,                 6.1741,                  3.785,                 2.0215,              0.0004687,              0.0004687,              0.0004687
                    163,                0.97025,                 1.6191,                 1.4334,                 1.1794,                0.32764,                0.52778,                0.45024,                0.26829,                0.66831,                0.43922,                0.22387,                0.11731,                 1.3143,                 6.1741,                  3.785,                 2.0215,              0.0004654,              0.0004654,              0.0004654
                    164,                0.67324,                 1.8766,                 1.4998,                 1.1187,                0.35786,                0.52778,                0.42058,                0.27585,                0.66172,                0.38889,                0.22736,                0.12773,                  1.275,                 5.6422,                 3.6787,                 1.9281,              0.0004621,              0.0004621,              0.0004621
                    165,                0.55416,                0.80019,                 0.9204,                0.90388,                0.35786,                0.52778,                0.42058,                0.27585,                0.66172,                0.38889,                0.22736,                0.12773,                  1.275,                 5.6422,                 3.6787,                 1.9281,              0.0004588,              0.0004588,              0.0004588
                    166,                 1.0079,                 1.0813,                 1.4669,                 1.2451,                0.33644,                0.42082,                0.40287,                0.23614,                0.66598,                0.38889,                0.21959,                0.12113,                 1.3231,                   5.59,                 3.5577,                 1.9523,              0.0004555,              0.0004555,              0.0004555
                    167,                0.62196,                0.86137,                 1.0043,                0.96636,                0.33644,                0.42082,                0.40287,                0.23614,                0.66598,                0.38889,                0.21959,                0.12113,                 1.3231,                   5.59,                 3.5577,                 1.9523,              0.0004522,              0.0004522,              0.0004522
                    168,                0.70537,                0.91621,                0.93648,                0.89894,                0.31653,                0.52778,                0.41249,                0.20959,                0.64131,                0.38889,                0.21263,                0.09891,                 1.3743,                 5.4721,                 3.5017,                 1.9824,              0.0004489,              0.0004489,              0.0004489
                    169,                0.53259,                0.86376,                  0.829,                0.96336,                0.31653,                0.52778,                0.41249,                0.20959,                0.64131,                0.38889,                0.21263,                0.09891,                 1.3743,                 5.4721,                 3.5017,                 1.9824,              0.0004456,              0.0004456,              0.0004456
                    170,                0.69806,                 1.4172,                 1.0779,                 1.0271,                0.52982,                0.36111,                0.38642,                 0.2476,                0.68817,                0.42756,                0.19147,                0.08139,                 1.3635,                 5.1685,                 3.8003,                 1.9766,              0.0004423,              0.0004423,              0.0004423
                    171,                0.61063,                0.75777,                 0.7189,                0.90351,                0.52982,                0.36111,                0.38642,                 0.2476,                0.68817,                0.42756,                0.19147,                0.08139,                 1.3635,                 5.1685,                 3.8003,                 1.9766,               0.000439,               0.000439,               0.000439
                    172,                  1.397,                 1.3199,                 2.7405,                 1.0961,                0.57658,                0.36111,                0.35503,                0.22267,                0.65394,                0.42491,                0.14559,                0.05892,                 1.2866,                 5.0705,                 4.2693,                 1.8668,              0.0004357,              0.0004357,              0.0004357
                    173,                0.65629,                 1.0892,                0.89941,                0.91039,                0.57658,                0.36111,                0.35503,                0.22267,                0.65394,                0.42491,                0.14559,                0.05892,                 1.2866,                 5.0705,                 4.2693,                 1.8668,              0.0004324,              0.0004324,              0.0004324
                    174,                0.55077,                0.67706,                 1.4222,                0.93811,                0.57406,                0.48345,                0.17754,                0.06069,                0.46001,                0.27246,                0.11146,                0.03888,                 1.4842,                 5.2211,                 5.2907,                 1.8439,              0.0004291,              0.0004291,              0.0004291
                    175,                 0.5306,                0.71772,                0.84371,                0.89063,                0.57406,                0.48345,                0.17754,                0.06069,                0.46001,                0.27246,                0.11146,                0.03888,                 1.4842,                 5.2211,                 5.2907,                 1.8439,              0.0004258,              0.0004258,              0.0004258
                    176,                0.61718,                0.93025,                0.90732,                0.90283,                0.52084,                0.26718,                0.13622,                0.03439,                0.40183,                0.22222,                0.06395,                 0.0237,                  1.922,                 5.0081,                   6.22,                 2.0625,              0.0004225,              0.0004225,              0.0004225
                    177,                0.65666,                0.68291,                0.79048,                0.99546,                0.52084,                0.26718,                0.13622,                0.03439,                0.40183,                0.22222,                0.06395,                 0.0237,                  1.922,                 5.0081,                   6.22,                 2.0625,              0.0004192,              0.0004192,              0.0004192
                    178,                0.54696,                0.88238,                0.77965,                0.97032,                0.51442,                0.14369,                0.13374,                0.03093,                0.39403,                0.22222,                 0.0578,                0.01903,                 1.9837,                 4.8178,                 7.5987,                 2.0461,              0.0004159,              0.0004159,              0.0004159
                    179,                 0.5621,                0.96558,                 1.0798,                  0.907,                0.51442,                0.14369,                0.13374,                0.03093,                0.39403,                0.22222,                 0.0578,                0.01903,                 1.9837,                 4.8178,                 7.5987,                 2.0461,              0.0004126,              0.0004126,              0.0004126
                    180,                0.68964,                0.88221,                0.96837,                0.96537,                0.49786,                0.13889,                0.12346,                0.02341,                0.45118,                0.27778,                0.11939,                0.02574,                  1.845,                 4.8417,                  7.778,                 1.9851,              0.0004093,              0.0004093,              0.0004093
                    181,                 1.2101,                 2.2578,                 2.7767,                 1.6078,                0.49786,                0.13889,                0.12346,                0.02341,                0.45118,                0.27778,                0.11939,                0.02574,                  1.845,                 4.8417,                  7.778,                 1.9851,               0.000406,               0.000406,               0.000406
                    182,                0.62011,                0.77431,                0.70632,                0.93789,                0.47894,                0.32133,                0.14493,                0.03684,                0.42211,                0.29874,                 0.1446,                0.02508,                 1.5926,                 4.6862,                 6.5381,                 1.8726,              0.0004027,              0.0004027,              0.0004027
                    183,                0.70075,                 1.0374,                0.92696,                0.92868,                0.47894,                0.32133,                0.14493,                0.03684,                0.42211,                0.29874,                 0.1446,                0.02508,                 1.5926,                 4.6862,                 6.5381,                 1.8726,              0.0003994,              0.0003994,              0.0003994
                    184,                0.69042,                 1.0257,                 0.8524,                0.95831,                0.49505,                0.52778,                0.14998,                0.04673,                0.43417,                    0.5,                0.14148,                0.04007,                 1.4202,                 4.2847,                 5.2553,                 1.7462,              0.0003961,              0.0003961,              0.0003961
                    185,                0.54394,                0.72104,                0.71385,                0.94342,                0.49505,                0.52778,                0.14998,                0.04673,                0.43417,                    0.5,                0.14148,                0.04007,                 1.4202,                 4.2847,                 5.2553,                 1.7462,              0.0003928,              0.0003928,              0.0003928
                    186,                0.68425,                 1.0792,                0.95873,                  1.052,                 0.4889,                0.36111,                0.16308,                0.07102,                0.24465,                0.44444,                0.08091,                0.04266,                 1.3502,                 4.2272,                 4.3901,                 1.6597,              0.0003895,              0.0003895,              0.0003895
                    187,                0.50675,                0.57398,                 1.3099,                0.96446,                 0.4889,                0.36111,                0.16308,                0.07102,                0.24465,                0.44444,                0.08091,                0.04266,                 1.3502,                 4.2272,                 4.3901,                 1.6597,              0.0003862,              0.0003862,              0.0003862
                    188,                0.59642,                 0.9473,                 1.0567,                0.94886,                 0.5084,                0.52778,                0.21825,                0.09758,                 0.8138,                0.22222,                0.13561,                0.06127,                  1.278,                 4.3514,                 3.9517,                 1.5764,              0.0003829,              0.0003829,              0.0003829
                    189,                0.62612,                0.81862,                0.98864,                0.95231,                 0.5084,                0.52778,                0.21825,                0.09758,                 0.8138,                0.22222,                0.13561,                0.06127,                  1.278,                 4.3514,                 3.9517,                 1.5764,              0.0003796,              0.0003796,              0.0003796
                    190,                0.51333,                0.67726,                0.73284,                0.90952,                0.52419,                0.55711,                0.34693,                0.16544,                0.84387,                0.22222,                0.18138,                0.12109,                 1.2108,                 4.2332,                 3.7384,                  1.546,              0.0003763,              0.0003763,              0.0003763
                    191,                0.69843,                0.94346,                0.94662,                 1.0697,                0.52419,                0.55711,                0.34693,                0.16544,                0.84387,                0.22222,                0.18138,                0.12109,                 1.2108,                 4.2332,                 3.7384,                  1.546,               0.000373,               0.000373,               0.000373
                    192,                0.58835,                0.99985,                 1.0659,                0.92522,                0.55261,                0.58333,                0.40063,                0.22137,                0.43388,                    0.5,                0.20757,                0.12759,                 1.1683,                 4.4168,                 3.4998,                 1.4738,              0.0003697,              0.0003697,              0.0003697
                    193,                0.58484,                 1.0654,                  1.102,                  1.033,                0.55261,                0.58333,                0.40063,                0.22137,                0.43388,                    0.5,                0.20757,                0.12759,                 1.1683,                 4.4168,                 3.4998,                 1.4738,              0.0003664,              0.0003664,              0.0003664
                    194,                 1.3558,                 3.8682,                 2.0871,                 1.8884,                0.40848,                0.58333,                0.41431,                0.21087,                 0.6732,                0.33333,                0.24875,                0.14685,                 1.1889,                 4.4726,                 3.6532,                 1.5148,              0.0003631,              0.0003631,              0.0003631
                    195,                0.48434,                0.57512,                0.99798,                0.96359,                0.40848,                0.58333,                0.41431,                0.21087,                 0.6732,                0.33333,                0.24875,                0.14685,                 1.1889,                 4.4726,                 3.6532,                 1.5148,              0.0003598,              0.0003598,              0.0003598
                    196,                0.49464,                 0.9007,                0.75852,                 0.9024,                0.68916,                0.42188,                0.44013,                0.24232,                0.68916,                0.42188,                0.27457,                0.13734,                 1.2666,                 4.2842,                 3.5491,                 1.6017,              0.0003565,              0.0003565,              0.0003565
                    197,                0.49521,                0.59641,                0.68418,                0.92032,                0.68916,                0.42188,                0.44013,                0.24232,                0.68916,                0.42188,                0.27457,                0.13734,                 1.2666,                 4.2842,                 3.5491,                 1.6017,              0.0003532,              0.0003532,              0.0003532
                    198,                0.71676,                 1.6611,                 1.1602,                0.98433,                0.49872,                 0.4816,                0.34415,                0.18983,                0.49872,                 0.4816,                0.26151,                0.13053,                 1.1746,                 4.2705,                 3.9559,                 1.5529,              0.0003499,              0.0003499,              0.0003499
                    199,                0.50435,                0.73516,                 0.6984,                0.89225,                0.49872,                 0.4816,                0.34415,                0.18983,                0.49872,                 0.4816,                0.26151,                0.13053,                 1.1746,                 4.2705,                 3.9559,                 1.5529,              0.0003466,              0.0003466,              0.0003466
                    200,                0.51738,                0.95381,                 0.6587,                0.87544,                0.67609,                0.32061,                0.32745,                0.17383,                0.67609,                0.32061,                 0.2448,                0.13435,                 1.0807,                 4.2439,                 3.8485,                  1.475,              0.0003433,              0.0003433,              0.0003433
                    201,                0.50308,                0.78994,                0.73712,                0.91524,                0.67609,                0.32061,                0.32745,                0.17383,                0.67609,                0.32061,                 0.2448,                0.13435,                 1.0807,                 4.2439,                 3.8485,                  1.475,                0.00034,                0.00034,                0.00034
                    202,                0.55698,                0.76806,                0.89425,                0.91632,                 0.6855,                0.27778,                0.42046,                0.20548,                 0.6855,                0.27778,                0.33731,                0.16419,                0.98862,                  4.157,                 3.9711,                  1.446,              0.0003367,              0.0003367,              0.0003367
                    203,                0.57234,                0.89405,                0.91646,                0.88407,                 0.6855,                0.27778,                0.42046,                0.20548,                 0.6855,                0.27778,                0.33731,                0.16419,                0.98862,                  4.157,                 3.9711,                  1.446,              0.0003334,              0.0003334,              0.0003334
                    204,                0.93906,                  3.359,                 1.5179,                 1.2451,                0.84135,                0.27778,                0.34312,                0.18112,                0.84135,                0.27778,                0.25992,                0.15086,                 1.0263,                  4.167,                 3.9149,                 1.4531,              0.0003301,              0.0003301,              0.0003301
                    205,                0.63006,                0.87851,                0.82426,                0.95235,                0.84135,                0.27778,                0.34312,                0.18112,                0.84135,                0.27778,                0.25992,                0.15086,                 1.0263,                  4.167,                 3.9149,                 1.4531,              0.0003268,              0.0003268,              0.0003268
                    206,                 0.5398,                0.79942,                0.63206,                 0.8931,                 0.4699,                    0.5,                0.43717,                0.23566,                 0.4699,                    0.5,                0.35503,                 0.1662,                 1.0446,                 4.1829,                 3.8178,                 1.4671,              0.0003235,              0.0003235,              0.0003235
                    207,                0.50124,                0.79338,                0.80064,                0.98697,                 0.4699,                    0.5,                0.43717,                0.23566,                 0.4699,                    0.5,                0.35503,                 0.1662,                 1.0446,                 4.1829,                 3.8178,                 1.4671,              0.0003202,              0.0003202,              0.0003202
                    208,                0.58077,                0.84392,                0.89452,                0.90788,                0.50377,                    0.5,                0.48833,                0.29732,                0.50377,                    0.5,                0.40571,                0.22531,                 1.0235,                 4.2003,                 3.7232,                 1.4061,              0.0003169,              0.0003169,              0.0003169
                    209,                  0.478,                0.84588,                0.86268,                0.91943,                0.50377,                    0.5,                0.48833,                0.29732,                0.50377,                    0.5,                0.40571,                0.22531,                 1.0235,                 4.2003,                 3.7232,                 1.4061,              0.0003136,              0.0003136,              0.0003136
                    210,                0.58943,                0.94021,                0.76701,                 1.0338,                0.71921,                    0.5,                0.50442,                0.34238,                0.71921,                    0.5,                0.40804,                0.24507,                 1.2074,                 4.2553,                  3.653,                 1.5454,              0.0003103,              0.0003103,              0.0003103
                    211,                0.52292,                0.92631,                0.81598,                0.89478,                0.71921,                    0.5,                0.50442,                0.34238,                0.71921,                    0.5,                0.40804,                0.24507,                 1.2074,                 4.2553,                  3.653,                 1.5454,               0.000307,               0.000307,               0.000307
                    212,                0.80369,                 1.3747,                 1.1213,                0.96482,                0.68052,                    0.5,                0.50442,                0.33552,                0.68052,                    0.5,                0.40804,                0.23947,                 1.0997,                 4.1739,                 3.6822,                 1.4427,              0.0003037,              0.0003037,              0.0003037
                    213,                0.52972,                0.76684,                0.73836,                 0.9695,                0.68052,                    0.5,                0.50442,                0.33552,                0.68052,                    0.5,                0.40804,                0.23947,                 1.0997,                 4.1739,                 3.6822,                 1.4427,              0.0003004,              0.0003004,              0.0003004
                    214,                0.49231,                 1.3199,                0.71829,                0.96246,                0.69908,                    0.5,                0.49037,                0.32274,                0.69908,                    0.5,                0.40774,                0.23088,                 1.0452,                  4.158,                   3.43,                 1.4537,              0.0002971,              0.0002971,              0.0002971
                    215,                0.74836,                 1.0022,                 1.5967,                 1.0328,                0.69908,                    0.5,                0.49037,                0.32274,                0.69908,                    0.5,                0.40774,                0.23088,                 1.0452,                  4.158,                   3.43,                 1.4537,              0.0002938,              0.0002938,              0.0002938
